date,city_name,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,aqi_value,aqi_category
2026-03-01,Warsaw,130.6,138.6,134.3,150.6,155.8,Unhealthy
2026-03-02,Warsaw,175.1,169.7,157.4,200.7,185.8,Unhealthy
2026-03-03,Warsaw,190.5,177.7,160.4,197.1,184.6,Unhealthy
2026-03-04,Warsaw,167.8,162.5,154.0,184.6,184.7,Unhealthy
2026-03-05,Warsaw,160.8,178.4,158.3,162.6,201.1,Very Unhealthy
2026-03-06,Warsaw,188.6,198.7,177.1,189.6,232.2,Very Unhealthy
2026-03-07,Warsaw,128.4,140.7,145.6,143.2,149.4,Unhealthy for Sensitive Groups
2026-03-08,Warsaw,129.6,149.8,131.7,153.5,135.2,Unhealthy for Sensitive Groups
2026-03-09,Warsaw,164.7,159.1,157.6,171.2,186.7,Unhealthy
2026-03-10,Warsaw,172.7,193.6,170.7,211.7,189.2,Unhealthy
2026-03-11,Warsaw,144.9,169.6,150.6,191.8,193.5,Unhealthy
2026-03-12,Warsaw,189.0,190.9,175.0,187.9,205.7,Very Unhealthy
2026-03-13,Warsaw,176.1,190.8,165.6,206.1,204.2,Very Unhealthy
2026-03-14,Warsaw,143.0,140.9,128.6,159.0,153.1,Unhealthy
2026-03-15,Warsaw,153.2,153.6,153.4,162.8,176.8,Unhealthy
2026-03-16,Warsaw,163.6,174.1,157.1,163.1,180.8,Unhealthy
2026-03-17,Warsaw,165.5,171.4,171.1,172.9,206.6,Very Unhealthy
2026-03-18,Warsaw,161.6,184.3,175.0,197.8,199.6,Unhealthy
2026-03-19,Warsaw,164.4,172.7,165.9,186.0,195.2,Unhealthy
2026-03-20,Warsaw,170.8,179.2,150.5,180.3,193.4,Unhealthy
2026-03-21,Warsaw,132.5,154.9,118.9,150.8,152.0,Unhealthy
2026-03-22,Warsaw,143.5,144.0,116.6,135.1,164.4,Unhealthy
2026-03-23,Warsaw,186.1,184.5,178.4,196.3,213.1,Very Unhealthy
2026-03-24,Warsaw,186.9,185.2,169.5,206.3,217.5,Very Unhealthy
2026-03-25,Warsaw,190.5,195.8,173.8,199.9,224.6,Very Unhealthy
2026-03-26,Warsaw,192.5,199.4,182.8,221.9,235.0,Very Unhealthy
2026-03-27,Warsaw,162.0,175.1,168.7,187.8,196.0,Unhealthy
2026-03-28,Warsaw,124.2,123.0,125.5,122.8,141.8,Unhealthy for Sensitive Groups
2026-03-29,Warsaw,132.2,128.4,113.5,133.7,150.6,Unhealthy
2025-03-30,Wellington,135.5,139.9,137.2,165.8,161.3,Unhealthy
2025-03-31,Wellington,175.9,190.6,170.7,202.7,205.1,Very Unhealthy
2025-04-01,Wellington,169.6,185.7,176.5,207.6,218.5,Very Unhealthy
2025-04-02,Wellington,152.0,167.4,178.5,194.5,193.9,Unhealthy
2025-04-03,Wellington,173.5,164.3,165.1,187.5,189.5,Unhealthy
2025-04-04,Wellington,178.9,191.3,159.6,195.3,199.0,Unhealthy
2025-04-05,Wellington,125.4,133.0,133.4,141.9,150.1,Unhealthy
2025-04-06,Wellington,114.5,143.4,127.5,148.0,138.3,Unhealthy for Sensitive Groups
2025-04-07,Wellington,153.5,162.9,157.6,193.3,191.9,Unhealthy
2025-04-08,Wellington,175.4,195.9,183.1,210.0,224.0,Very Unhealthy
2025-04-09,Wellington,165.5,179.2,166.0,205.9,227.0,Very Unhealthy
2025-04-10,Wellington,186.1,172.5,162.7,211.1,209.1,Very Unhealthy
2025-04-11,Wellington,180.4,184.2,178.9,172.9,202.8,Very Unhealthy
2025-04-12,Wellington,135.0,142.0,132.9,151.0,148.6,Unhealthy for Sensitive Groups
2025-04-13,Wellington,117.3,137.6,127.4,147.8,154.8,Unhealthy
2025-04-14,Wellington,165.4,178.8,178.9,194.8,197.3,Unhealthy
2025-04-15,Wellington,187.2,198.0,181.9,200.5,224.8,Very Unhealthy
2025-04-16,Wellington,157.5,167.1,140.1,160.1,191.8,Unhealthy
2025-04-17,Wellington,176.3,181.3,168.1,206.9,209.9,Very Unhealthy
2025-04-18,Wellington,165.1,183.9,165.5,190.7,188.7,Unhealthy
2025-04-19,Wellington,122.1,153.9,133.8,147.5,149.1,Unhealthy for Sensitive Groups
2025-04-20,Wellington,109.1,124.4,124.5,140.1,157.7,Unhealthy
2025-04-21,Wellington,181.3,205.7,185.6,210.9,224.0,Very Unhealthy
2025-04-22,Wellington,177.7,191.3,181.3,188.9,205.1,Very Unhealthy
2025-04-23,Wellington,166.3,179.3,167.2,167.3,201.0,Very Unhealthy
2025-04-24,Wellington,191.6,195.9,182.0,217.9,213.5,Very Unhealthy
2025-04-25,Wellington,165.7,181.2,168.8,187.5,195.7,Unhealthy
2025-04-26,Wellington,124.9,149.2,146.0,159.7,169.9,Unhealthy
2025-04-27,Wellington,127.4,140.5,128.7,141.2,148.5,Unhealthy for Sensitive Groups
2025-04-28,Wellington,181.1,184.7,178.3,212.6,222.3,Very Unhealthy
2025-04-29,Wellington,172.9,196.4,175.3,212.2,238.7,Very Unhealthy
2025-04-30,Wellington,177.7,181.1,180.1,176.7,201.3,Very Unhealthy
2025-05-01,Wellington,149.8,185.2,154.0,171.6,188.8,Unhealthy
2025-05-02,Wellington,180.5,181.6,173.2,197.0,209.6,Very Unhealthy
2025-05-03,Wellington,147.5,139.3,134.5,153.7,180.2,Unhealthy
2025-05-04,Wellington,141.4,152.9,139.9,141.8,166.4,Unhealthy
2025-05-05,Wellington,179.2,174.8,170.7,184.7,204.7,Very Unhealthy
2025-05-06,Wellington,181.4,194.4,183.7,222.1,224.6,Very Unhealthy
2025-05-07,Wellington,189.1,202.7,190.1,206.2,228.5,Very Unhealthy
2025-05-08,Wellington,180.1,194.1,168.6,207.3,194.4,Unhealthy
2025-05-09,Wellington,184.2,189.9,186.9,205.6,240.7,Very Unhealthy
2025-05-10,Wellington,128.9,123.9,128.6,160.9,137.9,Unhealthy for Sensitive Groups
2025-05-11,Wellington,133.2,136.7,125.2,146.9,158.2,Unhealthy
2025-05-12,Wellington,146.2,170.4,158.6,181.1,198.4,Unhealthy
2025-05-13,Wellington,172.6,190.4,177.1,195.5,205.2,Very Unhealthy
2025-05-14,Wellington,158.4,180.4,170.7,198.2,218.6,Very Unhealthy
2025-05-15,Wellington,159.6,198.2,165.0,206.4,202.5,Very Unhealthy
2025-05-16,Wellington,172.6,179.0,171.6,182.4,205.7,Very Unhealthy
2025-05-17,Wellington,134.0,150.1,145.6,156.5,164.7,Unhealthy
2025-05-18,Wellington,113.7,127.2,118.1,137.6,134.4,Unhealthy for Sensitive Groups
2025-05-19,Wellington,149.9,168.7,165.1,178.1,178.6,Unhealthy
2025-05-20,Wellington,157.4,189.9,181.4,203.9,215.0,Very Unhealthy
2025-05-21,Wellington,151.5,152.4,146.2,163.2,184.9,Unhealthy
2025-05-22,Wellington,184.8,198.1,179.7,203.2,226.1,Very Unhealthy
2025-05-23,Wellington,195.9,189.3,188.3,212.3,215.5,Very Unhealthy
2025-05-24,Wellington,140.6,138.0,141.8,167.4,165.5,Unhealthy
2025-05-25,Wellington,135.0,138.9,119.3,157.5,164.9,Unhealthy
2025-05-26,Wellington,172.3,179.2,166.8,195.9,196.5,Unhealthy
2025-05-27,Wellington,179.0,166.5,162.5,189.1,172.2,Unhealthy
2025-05-28,Wellington,155.1,184.2,169.1,186.9,186.4,Unhealthy
2025-05-29,Wellington,191.8,192.1,180.2,204.7,203.4,Very Unhealthy
2025-05-30,Wellington,178.9,175.7,183.0,209.1,206.1,Very Unhealthy
2025-05-31,Wellington,141.0,149.3,146.1,162.0,173.0,Unhealthy
2025-06-01,Wellington,98.7,118.7,110.7,138.0,134.4,Unhealthy for Sensitive Groups
2025-06-02,Wellington,138.4,157.3,153.5,170.7,165.9,Unhealthy
2025-06-03,Wellington,142.0,164.3,145.5,180.8,181.4,Unhealthy
2025-06-04,Wellington,142.1,157.0,139.9,155.4,178.1,Unhealthy
2025-06-05,Wellington,121.8,129.9,125.8,132.1,150.9,Unhealthy
2025-06-06,Wellington,133.4,146.2,125.2,153.7,155.0,Unhealthy
2025-06-07,Wellington,93.4,106.0,91.1,115.4,103.6,Unhealthy for Sensitive Groups
2025-06-08,Wellington,100.3,101.0,94.8,125.6,100.9,Unhealthy for Sensitive Groups
2025-06-09,Wellington,140.3,141.4,144.0,150.3,172.0,Unhealthy
2025-06-10,Wellington,146.8,163.1,142.0,184.5,155.9,Unhealthy
2025-06-11,Wellington,145.0,168.9,147.5,155.3,182.9,Unhealthy
2025-06-12,Wellington,143.9,142.7,124.9,146.7,158.7,Unhealthy
2025-06-13,Wellington,120.4,135.0,118.9,136.8,151.5,Unhealthy
2025-06-14,Wellington,102.4,112.2,103.1,115.0,120.4,Unhealthy for Sensitive Groups
2025-06-15,Wellington,100.5,124.2,98.5,135.4,130.8,Unhealthy for Sensitive Groups
2025-06-16,Wellington,129.9,160.0,129.9,144.3,154.0,Unhealthy
2025-06-17,Wellington,128.1,151.3,154.0,161.9,164.8,Unhealthy
2025-06-18,Wellington,153.3,157.1,147.9,166.8,188.1,Unhealthy
2025-06-19,Wellington,142.2,153.8,151.9,143.2,160.0,Unhealthy
2025-06-20,Wellington,148.9,168.3,145.1,164.9,170.1,Unhealthy
2025-06-21,Wellington,109.9,100.7,113.2,107.4,138.1,Unhealthy for Sensitive Groups
2025-06-22,Wellington,85.4,115.1,88.0,112.0,127.0,Unhealthy for Sensitive Groups
2025-06-23,Wellington,135.8,161.3,141.3,171.9,186.0,Unhealthy
2025-06-24,Wellington,136.9,132.3,121.8,138.1,153.3,Unhealthy
2025-06-25,Wellington,148.0,155.8,138.9,153.7,167.2,Unhealthy
2025-06-26,Wellington,127.4,139.1,130.2,170.0,171.7,Unhealthy
2025-06-27,Wellington,139.1,155.6,146.8,168.4,172.6,Unhealthy
2025-06-28,Wellington,92.1,100.2,86.7,115.1,125.6,Unhealthy for Sensitive Groups
2025-06-29,Wellington,114.7,126.6,122.9,128.0,121.7,Unhealthy for Sensitive Groups
2025-06-30,Wellington,126.6,119.6,120.4,141.8,144.1,Unhealthy for Sensitive Groups
2025-07-01,Wellington,142.2,139.7,144.2,151.2,179.3,Unhealthy
2025-07-02,Wellington,125.0,128.7,135.2,148.3,142.0,Unhealthy for Sensitive Groups
2025-07-03,Wellington,139.1,135.8,130.6,159.4,154.1,Unhealthy
2025-07-04,Wellington,123.3,139.3,125.2,135.6,162.2,Unhealthy
2025-07-05,Wellington,90.0,94.2,86.6,115.1,124.3,Unhealthy for Sensitive Groups
2025-07-06,Wellington,111.5,120.0,108.7,126.5,129.4,Unhealthy for Sensitive Groups
2025-07-07,Wellington,138.8,168.3,137.5,160.2,182.3,Unhealthy
2025-07-08,Wellington,109.6,149.2,135.6,142.9,150.6,Unhealthy
2025-07-09,Wellington,143.8,146.8,137.1,155.0,171.3,Unhealthy
2025-07-10,Wellington,142.3,159.6,135.4,174.7,164.5,Unhealthy
2025-07-11,Wellington,135.9,166.0,152.1,164.3,158.2,Unhealthy
2025-07-12,Wellington,99.2,123.3,111.0,125.2,127.4,Unhealthy for Sensitive Groups
2025-07-13,Wellington,126.8,108.5,113.1,118.0,145.7,Unhealthy for Sensitive Groups
2025-07-14,Wellington,144.7,163.7,142.0,173.2,184.2,Unhealthy
2025-07-15,Wellington,147.5,156.7,148.3,184.9,191.5,Unhealthy
2025-07-16,Wellington,125.7,129.2,123.1,140.9,145.4,Unhealthy for Sensitive Groups
2025-07-17,Wellington,126.5,124.5,119.9,127.8,149.8,Unhealthy for Sensitive Groups
2025-07-18,Wellington,136.1,152.5,136.5,174.5,161.0,Unhealthy
2025-07-19,Wellington,120.6,115.3,115.2,131.6,120.1,Unhealthy for Sensitive Groups
2025-07-20,Wellington,101.6,123.1,111.2,134.8,136.1,Unhealthy for Sensitive Groups
2025-07-21,Wellington,138.1,125.4,120.8,150.1,147.3,Unhealthy for Sensitive Groups
2025-07-22,Wellington,128.2,137.6,131.5,139.5,128.1,Unhealthy for Sensitive Groups
2025-07-23,Wellington,148.6,148.6,146.4,172.2,161.1,Unhealthy
2025-07-24,Wellington,139.4,158.7,136.3,163.1,188.1,Unhealthy
2025-07-25,Wellington,134.2,129.6,136.4,157.3,161.5,Unhealthy
2025-07-26,Wellington,99.0,122.0,90.9,112.2,120.5,Unhealthy for Sensitive Groups
2025-07-27,Wellington,120.8,118.1,109.9,135.6,140.8,Unhealthy for Sensitive Groups
2025-07-28,Wellington,125.4,134.6,135.7,142.6,140.1,Unhealthy for Sensitive Groups
2025-07-29,Wellington,117.2,127.3,122.9,151.5,159.7,Unhealthy
2025-07-30,Wellington,124.8,138.2,139.5,131.6,162.2,Unhealthy
2025-07-31,Wellington,131.9,159.6,136.0,157.0,175.9,Unhealthy
2025-08-01,Wellington,114.9,127.2,123.0,131.7,148.2,Unhealthy for Sensitive Groups
2025-08-02,Wellington,111.6,118.2,93.3,122.8,117.8,Unhealthy for Sensitive Groups
2025-08-03,Wellington,106.3,136.7,113.8,118.9,120.9,Unhealthy for Sensitive Groups
2025-08-04,Wellington,133.3,135.7,144.2,154.9,160.3,Unhealthy
2025-08-05,Wellington,125.4,149.1,130.6,163.7,162.0,Unhealthy
2025-08-06,Wellington,128.2,136.8,126.2,156.3,144.4,Unhealthy for Sensitive Groups
2025-08-07,Wellington,137.4,149.5,134.3,157.0,173.4,Unhealthy
2025-08-08,Wellington,140.8,139.6,133.5,157.1,174.8,Unhealthy
2025-08-09,Wellington,110.4,105.0,104.4,106.5,124.7,Unhealthy for Sensitive Groups
2025-08-10,Wellington,101.0,108.7,84.0,120.2,108.7,Unhealthy for Sensitive Groups
2025-08-11,Wellington,139.3,158.9,133.8,152.2,159.6,Unhealthy
2025-08-12,Wellington,136.2,150.8,147.1,172.2,154.6,Unhealthy
2025-08-13,Wellington,144.4,151.7,132.6,148.4,153.8,Unhealthy
2025-08-14,Wellington,130.4,138.5,132.6,137.9,132.4,Unhealthy for Sensitive Groups
2025-08-15,Wellington,122.1,138.3,116.0,148.5,135.8,Unhealthy for Sensitive Groups
2025-08-16,Wellington,91.5,101.2,88.8,107.1,102.3,Unhealthy for Sensitive Groups
2025-08-17,Wellington,92.8,97.6,103.9,109.6,114.0,Unhealthy for Sensitive Groups
2025-08-18,Wellington,130.2,132.2,124.9,141.3,145.1,Unhealthy for Sensitive Groups
2025-08-19,Wellington,127.2,137.4,128.6,126.4,155.3,Unhealthy
2025-08-20,Wellington,139.6,141.3,129.9,149.9,185.7,Unhealthy
2025-08-21,Wellington,133.3,144.5,110.2,143.6,140.4,Unhealthy for Sensitive Groups
2025-08-22,Wellington,130.1,141.9,148.8,152.4,150.7,Unhealthy
2025-08-23,Wellington,95.8,104.1,85.5,113.3,137.8,Unhealthy for Sensitive Groups
2025-08-24,Wellington,97.3,130.2,99.9,131.7,135.9,Unhealthy for Sensitive Groups
2025-08-25,Wellington,126.9,143.2,156.5,164.9,175.6,Unhealthy
2025-08-26,Wellington,120.8,136.1,145.3,154.0,169.5,Unhealthy
2025-08-27,Wellington,123.7,153.2,136.0,166.7,164.3,Unhealthy
2025-08-28,Wellington,137.5,155.2,149.6,155.2,159.8,Unhealthy
2025-08-29,Wellington,147.1,164.6,146.7,170.6,161.6,Unhealthy
2025-08-30,Wellington,107.6,107.0,111.8,123.7,127.4,Unhealthy for Sensitive Groups
2025-08-31,Wellington,92.6,103.3,88.9,97.8,117.7,Unhealthy for Sensitive Groups
2025-09-01,Wellington,183.3,195.3,193.4,187.5,211.2,Very Unhealthy
2025-09-02,Wellington,158.8,157.1,158.2,182.8,183.2,Unhealthy
2025-09-03,Wellington,153.9,182.6,164.3,183.9,196.3,Unhealthy
2025-09-04,Wellington,175.1,196.7,187.5,219.8,217.5,Very Unhealthy
2025-09-05,Wellington,173.9,191.6,184.1,210.3,221.9,Very Unhealthy
2025-09-06,Wellington,116.9,139.6,133.5,151.3,159.2,Unhealthy
2025-09-07,Wellington,124.6,141.8,130.9,140.5,142.1,Unhealthy for Sensitive Groups
2025-09-08,Wellington,190.0,185.5,186.6,197.3,222.4,Very Unhealthy
2025-09-09,Wellington,187.0,175.0,182.3,194.8,181.6,Unhealthy
2025-09-10,Wellington,178.5,187.8,179.2,209.5,223.0,Very Unhealthy
2025-09-11,Wellington,155.2,182.3,167.5,197.0,193.5,Unhealthy
2025-09-12,Wellington,165.5,170.3,166.6,193.8,196.8,Unhealthy
2025-09-13,Wellington,133.2,144.6,128.4,156.8,174.4,Unhealthy
2025-09-14,Wellington,126.9,137.8,132.7,135.0,171.3,Unhealthy
2025-09-15,Wellington,189.1,206.9,193.0,202.7,220.6,Very Unhealthy
2025-09-16,Wellington,177.6,171.9,165.7,203.1,193.7,Unhealthy
2025-09-17,Wellington,168.1,180.5,171.7,175.5,179.3,Unhealthy
2025-09-18,Wellington,171.7,162.2,152.4,179.3,204.6,Very Unhealthy
2025-09-19,Wellington,194.0,196.5,172.1,201.5,217.8,Very Unhealthy
2025-09-20,Wellington,137.1,124.7,131.3,149.0,174.4,Unhealthy
2025-09-21,Wellington,142.8,131.0,120.4,140.8,155.2,Unhealthy
2025-09-22,Wellington,149.9,157.3,156.2,187.5,182.8,Unhealthy
2025-09-23,Wellington,170.6,190.1,142.5,177.3,192.3,Unhealthy
2025-09-24,Wellington,170.1,167.7,159.8,180.8,185.2,Unhealthy
2025-09-25,Wellington,182.6,199.4,180.7,187.5,204.9,Very Unhealthy
2025-09-26,Wellington,172.0,195.4,178.2,183.5,213.3,Very Unhealthy
2025-09-27,Wellington,131.6,151.6,131.9,161.6,172.1,Unhealthy
2025-09-28,Wellington,128.5,157.0,144.0,149.1,183.0,Unhealthy
2025-09-29,Wellington,167.9,179.1,157.9,184.1,183.6,Unhealthy
2025-09-30,Wellington,173.6,183.5,180.7,205.0,182.8,Unhealthy
2025-10-01,Wellington,147.1,165.6,143.2,176.9,182.9,Unhealthy
2025-10-02,Wellington,155.1,186.5,165.5,192.9,220.3,Very Unhealthy
2025-10-03,Wellington,152.1,163.2,152.2,155.6,183.4,Unhealthy
2025-10-04,Wellington,136.6,138.6,127.9,141.5,156.0,Unhealthy
2025-10-05,Wellington,148.9,169.2,142.1,167.5,176.0,Unhealthy
2025-10-06,Wellington,161.0,167.8,162.4,187.9,202.0,Very Unhealthy
2025-10-07,Wellington,167.8,191.0,168.0,194.1,205.0,Very Unhealthy
2025-10-08,Wellington,187.7,178.2,165.8,195.5,207.3,Very Unhealthy
2025-10-09,Wellington,175.8,199.1,183.3,207.5,225.1,Very Unhealthy
2025-10-10,Wellington,162.9,171.3,172.6,203.2,208.5,Very Unhealthy
2025-10-11,Wellington,140.6,145.3,129.7,154.3,168.0,Unhealthy
2025-10-12,Wellington,116.8,140.0,133.9,147.2,138.5,Unhealthy for Sensitive Groups
2025-10-13,Wellington,186.5,199.6,186.5,197.4,222.1,Very Unhealthy
2025-10-14,Wellington,174.5,174.5,160.0,190.4,187.0,Unhealthy
2025-10-15,Wellington,148.1,183.0,154.0,178.6,188.0,Unhealthy
2025-10-16,Wellington,162.5,193.1,174.9,218.2,206.7,Very Unhealthy
2025-10-17,Wellington,157.3,176.4,169.8,163.3,181.7,Unhealthy
2025-10-18,Wellington,143.0,160.7,129.2,138.9,156.0,Unhealthy
2025-10-19,Wellington,130.5,156.5,135.8,138.1,174.7,Unhealthy
2025-10-20,Wellington,177.5,202.2,180.1,202.5,206.6,Very Unhealthy
2025-10-21,Wellington,153.2,164.1,158.8,190.1,174.6,Unhealthy
2025-10-22,Wellington,182.0,181.4,165.1,184.2,201.7,Very Unhealthy
2025-10-23,Wellington,173.7,196.8,174.2,192.7,218.3,Very Unhealthy
2025-10-24,Wellington,164.4,164.7,179.5,191.7,196.3,Unhealthy
2025-10-25,Wellington,114.7,129.9,131.7,144.0,164.5,Unhealthy
2025-10-26,Wellington,124.6,144.0,124.6,148.6,149.7,Unhealthy for Sensitive Groups
2025-10-27,Wellington,167.2,178.3,160.2,179.5,199.8,Unhealthy
2025-10-28,Wellington,162.4,188.4,168.9,192.5,200.9,Very Unhealthy
2025-10-29,Wellington,177.8,180.8,159.3,175.3,204.6,Very Unhealthy
2025-10-30,Wellington,183.4,183.2,167.2,202.3,225.4,Very Unhealthy
2025-10-31,Wellington,188.3,180.0,181.5,211.1,211.8,Very Unhealthy
2025-11-01,Wellington,142.4,161.7,146.1,172.5,188.7,Unhealthy
2025-11-02,Wellington,165.1,163.6,157.4,182.7,182.5,Unhealthy
2025-11-03,Wellington,185.9,199.4,199.1,204.3,221.3,Very Unhealthy
2025-11-04,Wellington,213.8,234.8,217.7,228.1,263.5,Very Unhealthy
2025-11-05,Wellington,196.3,211.7,197.3,234.0,259.7,Very Unhealthy
2025-11-06,Wellington,213.2,232.0,214.2,253.7,264.6,Very Unhealthy
2025-11-07,Wellington,176.1,205.2,194.4,202.9,239.9,Very Unhealthy
2025-11-08,Wellington,145.4,160.4,142.5,165.8,163.5,Unhealthy
2025-11-09,Wellington,153.9,154.0,161.4,180.2,188.8,Unhealthy
2025-11-10,Wellington,189.3,214.8,180.3,226.0,226.9,Very Unhealthy
2025-11-11,Wellington,191.1,206.5,182.5,221.6,218.7,Very Unhealthy
2025-11-12,Wellington,186.0,208.3,193.3,232.1,212.5,Very Unhealthy
2025-11-13,Wellington,193.9,212.2,199.0,222.5,235.3,Very Unhealthy
2025-11-14,Wellington,222.0,236.6,235.0,252.3,278.9,Very Unhealthy
2025-11-15,Wellington,157.7,191.2,152.7,183.9,184.4,Unhealthy
2025-11-16,Wellington,144.7,157.6,146.3,178.3,189.7,Unhealthy
2025-11-17,Wellington,205.7,237.5,202.0,243.0,254.8,Very Unhealthy
2025-11-18,Wellington,225.9,240.2,225.8,253.4,277.1,Very Unhealthy
2025-11-19,Wellington,188.2,201.2,189.4,218.6,218.1,Very Unhealthy
2025-11-20,Wellington,187.1,197.2,180.1,213.7,231.3,Very Unhealthy
2025-11-21,Wellington,202.9,209.8,199.1,235.9,238.1,Very Unhealthy
2025-11-22,Wellington,146.2,146.1,141.3,175.5,165.2,Unhealthy
2025-11-23,Wellington,137.4,158.4,157.5,166.3,166.2,Unhealthy
2025-11-24,Wellington,225.2,240.2,224.2,268.9,264.8,Very Unhealthy
2025-11-25,Wellington,192.7,203.5,202.2,237.5,240.6,Very Unhealthy
2025-11-26,Wellington,199.4,224.5,206.9,242.8,267.0,Very Unhealthy
2025-11-27,Wellington,199.9,227.1,220.2,232.3,271.4,Very Unhealthy
2025-11-28,Wellington,181.4,209.0,190.3,226.7,235.0,Very Unhealthy
2025-11-29,Wellington,140.6,169.4,151.2,160.3,183.5,Unhealthy
2025-11-30,Wellington,157.8,171.2,161.7,176.1,198.1,Unhealthy
2025-12-01,Wellington,180.5,199.5,191.4,208.2,216.9,Very Unhealthy
2025-12-02,Wellington,196.4,232.8,208.9,229.8,235.4,Very Unhealthy
2025-12-03,Wellington,192.6,206.7,197.3,216.3,224.3,Very Unhealthy
2025-12-04,Wellington,188.1,197.7,191.0,205.0,219.6,Very Unhealthy
2025-12-05,Wellington,180.0,199.7,181.5,216.4,217.3,Very Unhealthy
2025-12-06,Wellington,172.2,164.9,158.0,170.8,189.2,Unhealthy
2025-12-07,Wellington,152.5,176.2,157.0,193.2,188.7,Unhealthy
2025-12-08,Wellington,204.9,218.1,213.7,215.4,243.3,Very Unhealthy
2025-12-09,Wellington,211.9,233.4,211.6,234.3,233.5,Very Unhealthy
2025-12-10,Wellington,176.8,209.6,197.2,233.0,213.2,Very Unhealthy
2025-12-11,Wellington,193.1,208.3,195.9,218.3,240.3,Very Unhealthy
2025-12-12,Wellington,222.5,232.9,215.6,253.9,256.2,Very Unhealthy
2025-12-13,Wellington,150.9,152.3,162.2,164.0,184.4,Unhealthy
2025-12-14,Wellington,155.0,151.0,160.4,176.8,171.9,Unhealthy
2025-12-15,Wellington,194.1,200.7,206.2,235.7,232.6,Very Unhealthy
2025-12-16,Wellington,202.6,219.9,204.2,231.7,256.8,Very Unhealthy
2025-12-17,Wellington,213.1,217.9,222.7,238.2,228.5,Very Unhealthy
2025-12-18,Wellington,198.7,202.1,192.9,213.4,261.8,Very Unhealthy
2025-12-19,Wellington,209.3,224.4,199.1,235.3,271.8,Very Unhealthy
2025-12-20,Wellington,137.2,158.8,136.5,168.5,188.0,Unhealthy
2025-12-21,Wellington,138.9,172.9,136.2,152.7,160.3,Unhealthy
2025-12-22,Wellington,212.0,217.7,226.6,241.4,274.3,Very Unhealthy
2025-12-23,Wellington,187.8,195.3,170.4,221.6,222.2,Very Unhealthy
2025-12-24,Wellington,187.4,221.0,196.4,228.0,226.8,Very Unhealthy
2025-12-25,Wellington,228.9,233.1,211.7,240.0,253.7,Very Unhealthy
2025-12-26,Wellington,221.7,216.9,214.7,270.6,265.4,Very Unhealthy
2025-12-27,Wellington,141.6,177.4,147.5,175.8,179.9,Unhealthy
2025-12-28,Wellington,148.3,169.5,149.6,182.1,191.5,Unhealthy
2025-12-29,Wellington,225.7,235.0,219.0,267.3,274.0,Very Unhealthy
2025-12-30,Wellington,224.2,227.1,217.6,237.1,260.8,Very Unhealthy
2025-12-31,Wellington,189.3,199.6,182.7,216.8,214.5,Very Unhealthy
2026-01-01,Wellington,184.9,203.8,200.4,228.5,232.0,Very Unhealthy
2026-01-02,Wellington,176.9,202.0,184.8,202.3,221.4,Very Unhealthy
2026-01-03,Wellington,162.2,173.2,157.7,174.8,164.7,Unhealthy
2026-01-04,Wellington,145.3,189.7,166.6,186.3,199.4,Unhealthy
2026-01-05,Wellington,211.5,211.7,208.8,243.4,273.4,Very Unhealthy
2026-01-06,Wellington,215.3,236.0,217.9,255.0,273.7,Very Unhealthy
2026-01-07,Wellington,208.3,222.1,195.6,224.2,227.6,Very Unhealthy
2026-01-08,Wellington,178.5,187.4,179.7,208.3,215.4,Very Unhealthy
2026-01-09,Wellington,178.5,207.5,203.6,226.6,222.9,Very Unhealthy
2026-01-10,Wellington,149.7,160.9,146.6,174.0,163.3,Unhealthy
2026-01-11,Wellington,155.8,156.0,174.2,179.7,195.5,Unhealthy
2026-01-12,Wellington,167.4,192.3,189.4,204.0,217.3,Very Unhealthy
2026-01-13,Wellington,204.6,233.7,192.0,245.3,252.2,Very Unhealthy
2026-01-14,Wellington,188.8,201.2,175.2,202.6,216.0,Very Unhealthy
2026-01-15,Wellington,219.2,218.9,206.6,221.7,250.5,Very Unhealthy
2026-01-16,Wellington,220.7,229.4,195.4,242.7,249.9,Very Unhealthy
2026-01-17,Wellington,147.2,171.9,147.4,178.4,188.8,Unhealthy
2026-01-18,Wellington,167.8,180.1,175.2,195.7,185.8,Unhealthy
2026-01-19,Wellington,207.0,227.0,222.3,223.5,241.6,Very Unhealthy
2026-01-20,Wellington,217.5,227.7,210.2,240.6,253.3,Very Unhealthy
2026-01-21,Wellington,186.5,200.4,176.6,213.9,234.5,Very Unhealthy
2026-01-22,Wellington,195.6,201.1,185.0,222.0,235.7,Very Unhealthy
2026-01-23,Wellington,194.4,229.1,215.6,259.2,259.4,Very Unhealthy
2026-01-24,Wellington,143.0,153.0,134.8,165.7,166.7,Unhealthy
2026-01-25,Wellington,150.1,163.1,148.9,179.5,190.5,Unhealthy
2026-01-26,Wellington,201.9,215.1,200.7,229.4,252.0,Very Unhealthy
2026-01-27,Wellington,227.4,217.8,217.8,247.7,262.7,Very Unhealthy
2026-01-28,Wellington,215.9,226.2,206.8,238.3,257.3,Very Unhealthy
2026-01-29,Wellington,216.5,228.5,213.2,249.5,262.2,Very Unhealthy
2026-01-30,Wellington,206.7,222.3,196.4,241.7,248.9,Very Unhealthy
2026-01-31,Wellington,167.9,161.7,158.1,184.5,179.7,Unhealthy
2026-02-01,Wellington,142.3,152.6,161.0,162.9,189.4,Unhealthy
